onset	duration	trial_type	expected_response	given_response	response_time
 0.000	 2.069	ITI	0	0	 0.000
 2.069	 0.636	betty	0	0	 0.000
 2.705	 5.174	answer	2	0	 2147483.647
 7.879	 3.343	ITI	0	0	 0.000
 11.222	 0.397	betty	0	0	 0.000
 11.619	 5.173	answer	2	0	 2147483.647
 16.792	 3.741	ITI	0	0	 0.000
 20.533	 0.716	anne	0	0	 0.000
 21.249	 5.174	answer	1	0	 2147483.647
 26.423	 3.342	ITI	0	0	 0.000
 29.765	 0.796	chloe	0	0	 0.000
 30.561	 5.173	answer	3	0	 2147483.647
 35.734	 3.660	ITI	0	0	 0.000
 39.394	 0.478	betty	0	0	 0.000
 39.872	 5.174	answer	2	0	 2147483.647
 45.046	 4.138	ITI	0	0	 0.000
 49.184	 0.875	chloe	0	0	 0.000
 50.059	 5.173	answer	3	0	 2147483.647
 55.232	 3.105	ITI	0	0	 0.000
 58.337	 0.716	anne	0	0	 0.000
 59.053	 5.173	answer	1	0	 2147483.647
 64.226	 3.581	ITI	0	0	 0.000
 67.807	 0.557	anne	0	0	 0.000
 68.364	 5.173	answer	1	0	 2147483.647
 73.537	 3.901	ITI	0	0	 0.000
 77.438	 0.557	betty	0	0	 0.000
 77.995	 5.172	answer	2	0	 2147483.647
 83.167	 3.263	ITI	0	0	 0.000
 86.430	 0.717	anne	0	0	 0.000
 87.147	 5.172	answer	1	0	 2147483.647
 92.319	 3.344	ITI	0	0	 0.000
 95.663	 0.636	chloe	0	0	 0.000
 96.299	 5.173	answer	3	0	 2147483.647
 101.472	 4.855	ITI	0	0	 0.000
 106.327	 0.477	betty	0	0	 0.000
 106.804	 5.174	answer	2	0	 2147483.647
 111.978	 3.502	ITI	0	0	 0.000
 115.480	 0.557	anne	0	0	 0.000
 116.037	 5.173	answer	1	0	 2147483.647
 121.210	 3.262	ITI	0	0	 0.000
 124.472	 0.478	betty	0	0	 0.000
 124.950	 5.174	answer	2	0	 2147483.647
 130.124	 3.024	ITI	0	0	 0.000
 133.148	 0.875	chloe	0	0	 0.000
 134.023	 5.173	answer	3	0	 2147483.647
 139.196	 3.820	ITI	0	0	 0.000
 143.016	 0.796	anne	0	0	 0.000
 143.812	 5.174	answer	1	0	 2147483.647
 148.986	 6.048	ITI	0	0	 0.000
 155.034	 0.796	chloe	0	0	 0.000
 155.830	 5.172	answer	3	0	 2147483.647
 161.002	 4.219	ITI	0	0	 0.000
 165.221	 0.557	anne	0	0	 0.000
 165.778	 5.173	answer	1	0	 2147483.647
 170.951	 4.536	ITI	0	0	 0.000
 175.487	 0.478	chloe	0	0	 0.000
 175.965	 5.174	answer	3	0	 2147483.647
 181.139	 4.058	ITI	0	0	 0.000
 185.197	 0.717	betty	0	0	 0.000
 185.914	 5.172	answer	2	0	 2147483.647
 191.086	 4.696	ITI	0	0	 0.000
 195.782	 0.636	chloe	0	0	 0.000
 196.418	 5.174	answer	3	0	 2147483.647
 201.592	 3.263	ITI	0	0	 0.000
 204.855	 0.557	betty	0	0	 0.000
 205.412	 5.173	answer	2	0	 2147483.647
 210.585	 4.218	ITI	0	0	 0.000
 214.803	 0.797	anne	0	0	 0.000
 215.600	 5.172	answer	1	0	 2147483.647
 220.772	 4.298	ITI	0	0	 0.000
 225.070	 0.636	betty	0	0	 0.000
 225.706	 5.173	answer	2	0	 2147483.647
 230.879	 3.025	ITI	0	0	 0.000
 233.904	 0.876	chloe	0	0	 0.000
 234.780	 5.173	answer	3	0	 2147483.647
 239.953	 3.422	ITI	0	0	 0.000
 243.375	 0.477	chloe	0	0	 0.000
 243.852	 5.173	answer	3	0	 2147483.647
 249.025	 3.582	ITI	0	0	 0.000
 252.607	 0.716	anne	0	0	 0.000
 253.323	 5.173	answer	1	0	 2147483.647
 258.496	 3.183	ITI	0	0	 0.000
 261.679	 0.717	betty	0	0	 0.000
 262.396	 5.172	answer	2	0	 2147483.647
 267.568	 4.060	ITI	0	0	 0.000
 271.628	 0.557	betty	0	0	 0.000
 272.185	 5.173	answer	2	0	 2147483.647
 277.358	 3.900	ITI	0	0	 0.000
 281.258	 0.477	anne	0	0	 0.000
 281.735	 5.174	answer	1	0	 2147483.647
 286.909	 3.024	ITI	0	0	 0.000
 289.933	 0.796	chloe	0	0	 0.000
 290.729	 5.173	answer	3	0	 2147483.647
 295.902	 2.069	ITI	0	0	 0.000
 297.971	 0.557	chloe	0	0	 0.000
 298.528	 5.174	answer	3	0	 2147483.647
 303.702	 5.332	ITI	0	0	 0.000
 309.034	 0.716	anne	0	0	 0.000
 309.750	 5.173	answer	1	0	 2147483.647
 314.923	 3.103	ITI	0	0	 0.000
 318.026	 0.398	betty	0	0	 0.000
 318.424	 5.174	answer	2	0	 2147483.647
 323.598	 3.979	ITI	0	0	 0.000
 327.577	 0.876	chloe	0	0	 0.000
 328.453	 5.172	answer	3	0	 2147483.647
 333.625	 3.502	ITI	0	0	 0.000
 337.127	 0.478	anne	0	0	 0.000
 337.605	 5.173	answer	1	0	 2147483.647
 342.778	 1.831	ITI	0	0	 0.000
 344.609	 4.138	END	0	0	 0.000
